,Utterance
78767,800 再猜
78769,怎么可能
78771,88 我在京东上买的打折划算
78784,我发誓我今年一定给你买一个名牌包包
78807,你要对我有信心
78808,我现在这叫怀才不遇
78809,将来肯定有一天我会让你过上丰衣足食的好日子
78811,不久的将来的某一天
78818,爸爸插队的时候用过的针线包
78822,这意思可大了
78823,告诉你
78824,针线包是你妈妈认识我的时候
78825,他亲手给我缝的
78826,你看那上面的鸳鸯也是他亲手绣的
78830,针线包跟了我一辈子了
78831,日子用的长了
78832,他也破过
78833,也漏过
78834,可是你妈又一针一线的把它缝好
78835,我一直用到现在
78842,这话说的不错
78843,天塌下来有地撑着 再说
78844,还有老爸给你撑着
78890,针线包我收了
78929,我跟你讲这4s店的老板是我的死党
78930,他帮我搞到了一辆内部试驾车 带牌照的
78931,晚一天都没有了
78932,不对 准确的说是晚一个小时都没有了
78935,觉得自己不够孝顺
78936,心里很内疚
78937,现在机会来了
78941,别急
78942,他都已经看到你勒 怎么样 灵吧
79088,谢什么呀
79092,就当我见义勇为了
79093,你是跟我来拿房租的
79094,我都准备好了
79095,一会我就拿给你
79099,这是日本做法
79100,对了
79101,对面那个女的她已经搬走了
79107,我说那是上天的旨意
79108,谁让我正巧那天撞上你们家的那些龌龊的事
79109,所以我就变成了正义的化身
79110,认识你对我来讲也是上天的旨意
79118,咱俩都是好人 好人帮好人
79119,那是天经地义的
79120,对吧
79199,你不会是吃醋了吧
79204,你生什么气 饿了吧 赶紧收拾收拾咱们一会吃饭去
79205,什么味那么香
79207,谢了啊于小强
79210,他房间弄的还挺干净的
79211,这下我省心了
79212,比店里做的好吃 又稠又糯的
79241,姐你煮的粥一级棒
79266,你放心
79267,我的手艺也是挺好的
79268,我一定仔仔细细给你缝
79270,这是我爸妈的定情之物
79272,感觉挺土的
79273,但现在看起来还是挺时髦的
79280,没事
79287,我刚才在楼下碰到家明了
79288,他挺紧张你的
79289,他说我一定要把你照顾好
79290,真的我租你房子的时候
79291,他就反复的跟我说
79292,我要问女朋友
79293,我要问我女朋友
79294,现在像他这么好的男朋友也不多了
79306,我倒不怕这个
79308,你说让小强上这来工作
79425,我知道你会吃
79436,不能给他吃
79437,你真像我妈
79541,告诉你
79542,我要新的香奈儿
79543,还有
79548,不管你穿什么
79549,你都是我心目中的女王
79566,这还差不多
79567,好吧
79568,看在玫瑰花的份上翻篇了
79569,你去帮我跟于小强道个歉
79571,因为你是我的鲍家明
79573,醒了
79574,我醒了
79575,搞定了
79579,昨天晚上你到底用的什么方法
79581,你不想跟我分享一下你的秘密
79582,我初恋男友以前就这样追求过我
79584,我初恋男友长得可帅了
79585,个子跟你一边高
79588,没想到成功了
79595,张阿姨只要能在这上班干什么都行
79598,好可爱
79605,能在这上班
79606,看见这些小孩真的是太好了
79612,这是人家给我发的工作服
79613,我穿上试试
79614,不是这裤子
79615,你觉得怎么样
79633,让我给你去买一样礼物
79634,你喜欢什么
79635,你别破费了
79636,有他这句话就可以了
79642,姐你真是个实在人
79643,我也实在一把
79644,这第一个月的房租我就免了
79654,这样我还是跟嘟嘟说
79655,第一个月的房租就免了
79656,你可以给我一半
79657,这一半我就留着自己当私房钱了
79658,行不行
79671,姐
79677,你能不能在网上帮我查一下
79681,坐在你面前的是你的一个前辈
79682,你应该虚心请教请教
79684,我那时候来上海什么工作没做过
79688,先给我去沏杯茶
79696,还有我每天能看见小孩
79697,我觉得挺好的
79712,下班了
79713,几步路就到了
79717,赶紧上来
79718,是
79719,走喽 第一天上班感觉怎么样
79720,你昨天跟我说那5条很实用
79721,虽然我第一天当保安
79722,我觉得自己就像一个老保安一样
79725,我让你好好干
79775,但是我保证雄的个个膏足那雌的只只鹅黄
79786,好好
79841,来了
79842,小强
79847,关键呢
79848,我得把这个交给我女儿
79853,我跟旅馆后边的厨房说了
79854,一会给咱们蒸一蒸
79855,晚上陪爸爸喝一杯
79859,平时抠抠搜搜的 就是对我和我妈什么都舍得
79863,就老背着我托人给我找对象
79864,我都不知道
79867,我于建国这辈子永远是你的人
79868,哪怕是百年之后
79869,我也得跟你住在一块
79870,这话你都说了800遍了
79871,你妈好女人
79872,好媳妇
79873,爸爸这辈子
79874,就你妈一个女人
79877,我觉得你跟我妈你们俩特幸福
79878,虽然我妈走得早
79879,但你们俩这一辈子也算是不离不弃的
80060,这儿呢 别打了 小伙子
80069,能碰上你这么热情的年轻人
80070,真是不容易
80071,这是应该的
80104,给他买点好吃的
80108,我现在是他弟弟了
80109,照顾他是应该的
80298,我只要一想到我马上就要抱孙子了
80299,我是乐的觉都睡不着
80322,给孩子一个幸福美满的未来
80344,琴摔坏了
80345,我清唱
80346,你看你这两天没回家
80347,我脸上都长包了
80355,你在我心里永远都是那么年轻
80360,好
80361,这样你给我买个新包包我就给你回去
80364,我说的
80452,这可是妈特地在京东网上给你订的
80454,光耀教我的
80455,为了孙子我什么都愿意学
80456,对了
80466,给你尝一口
80469,同意
80470,好  乖
80504,我怀孕了
80505,现在怎么看得出来
80506,要10月怀胎
80507,所以我回家了
80511,现在特别有
80512,我可以跟你商量个事吗
80514,我可以当孩子
80515,干爸吗
80518,我肯定没意见
80528,我就是要先当干爸
80529,再当爸
80556,刚走到办公室门口
80563,我听到这里的时候真的是大快人心
80564,小三彻彻底底的被你打败了
80575,要不是他去大闹了我们公司的发布会
80576,老刘和蓝馨怎么可能翻脸
80590,你应该知道的了
80592,如此遗忘
80593,简直就是神来之笔
80594,效果极佳的小三嘴脸暴露
80595,鲍家明拔刀相助
80596,老刘心回意转
80597,这就是一箭三雕吗
80598,这件事情你可要好好的去谢谢鲍家明
80599,鲍家明都是为了你好
80809,你知道我的心突然间就平衡了
80810,伤全部都好了
80811,他甩的你吧
80816,没事
80817,回来我请你吃饭
80826,看什么
80830,我喜欢你现在的样子
80852,不愧为是我的红颜知己
80853,知我者蓝馨也
80857,我得对得起你妈咪
80858,他对我多好
80859,知道我怀孕了就给我换了份工作
80861,你不知道啊 客服管家一对一的服务
80862,我现在全程陪客人挂号取药检查
80863,今天是我第一天实习
80864,所以我不能掉以轻心
80887,就给我肚子里的孩子起个名
80911,走 我带你去 姐
80913,我才怀两个月
80914,要等到四五个月的时候才会显怀
80922,姐我没想到你这么能砍价
80923,2000块钱就把这台电脑搞定
80928,我也没想到2000块就能买一个电脑
80941,他真的挺仗义的
81003,你那些得力的员工
81173,我就想着咱们俩可以强强联手
81174,然后大战江湖
81177,行
81178,当然行
81179,我连公司名字都找好了
81180,就叫熊豹
81182,要的就是这样的效果
81183,要有熊的力量和豹的速度
81184,更何况咱们俩的姓不就这俩字吗
81193,有一天我能有个大公司
81197,所以要前行
81198,要往上走往高走
81199,来 干了这一杯
81204,他主动跟我赔礼道歉
81205,说要补发工资
81206,还说可以跟我续约
81233,姐
81236,你太仗义了
81239,我老板让我回公司了
81240,他还跟我道歉
81241,工资都补发给我
81242,我知道是你帮我
81243,你去找刘光耀了是吧
81260,一切都为了肚子里的孩子
81274,你困了你回去早点睡
81277,你走吧
81278,做个好梦
81321,你开玩笑了
81322,你别逗人了
81341,我的梦想就是不当土豪
81360,不过我现在真的比以前好了
81361,现在我靠着给别人修电脑
81362,已经有一批固定的客户了
81372,当然了必须的
81373,绝对我支持你
81388,谁让你告诉我了呢
81400,小强姐
81507,你现在是老板
81508,我就是一打下手的
81509,当年我刷爆你多少张卡
81510,你不怕我拿这主卡我又把它刷爆了
81522,不过你别说对于小强生气的时候还是挺可爱的
81576,你还记不记得
81577,你答应过要送我一个新包包
81585,我去买了
81586,一会就回来
81640,来坐
81659,还记得来看我
81709,原来你也有不自信的时候
81710,你怕我对老太太好
81711,老太太就不接受你了
81861,我告诉你
81862,这个地方是我的私人会所
81875,有没有觉得心情舒畅了一些
81882,什么感觉
81884,真的感觉我心情好了很多
81885,我感觉我的怨气一下子就到了脚底下
81886,然后从脚底下钻到了地底下
81899,好了没
81916,好
81938,漂亮
81939,真漂亮
81942,为什么我躺在你怀里就觉得那么踏实呢
81944,因为你有父亲一样的成熟
81945,还有很man的一面
81946,还有小孩一样的顽皮
81949,反正我觉得我特别了解你
81950,是啊
81971,平时的时候两个人能在一起
81972,就多在一起 一起做饭
81973,一起买菜
81974,一起快快乐乐的过小日子
81975,到了假期
81976,两个人就出去旅游
81977,最好趁年轻能游遍五湖四海
81978,到老了都是花钱买不来的美好回忆
81993,我就想和你一起快乐
82049,对了
82050,我明天还要去一家餐厅
82051,我去那谈唱是我以前的老板给我介绍的
82052,你还挺能干的吗
82053,你看我这么努力
82054,你夸我一下
82059,幸亏有你这三寸不烂之舌
82060,人家总算给登记上了
82087,我教你啊
82161,姐
82162,我还真是第一时间就想到你了
82163,我第一次来是派出所就是陪你来的
82164,我想上次是我陪你 这次也应该是你来救我了是吧
82197,睡个好觉
82198,做好梦
82542,打住 我现在特别想知道你把小背心一撕开的时候
82551,哎哟 哎呦呦 我跟你说我现在想想其实特后怕
85401,学沫嘛 干别的不行
85402,想象力还是有的
85442,像我这样 把衣服往后一撩 把手插在兜里
85445,看咱两了
85446,有钱吗
85447,零钱
85501,老师您是怎么看出来的
85506,让我一看都看得八九不离十的
85572,当然不能光吃饭
85578,给他一巨大的惊喜
85579,接着呢
85590,我可以去
85720,做我女朋友
85721,有我在
85725,欧阳  能让我亲你一下吗
85729,我告诉你欧阳
85730,我不会放弃的
85731,我会回来的
85764,猜对了 别跟我抢
85841,跟我走吧
85843,所以更加坚定了我这个决心
85844,我一定要把你带走
85976,您这段时间得加把劲
85977,趁热打铁
85984,要不
86058,王大夫
86059,吃饭了吗
86061,我吃过了
86067,王大夫
86117,不愧是程老师
86122,那是 不可能 我一人做事一人当 主意是我想的
86314,而且是干一辈子
86315,我希望将来可以接曾主任和马主任的班
86316,所以我才拼命的往上爬
86317,而且还要爬到你前面去
86330,你说什么
86332,行 有理想是好事
86352,我听说住院总已经定你了
86353,你是不是因为这个事想谢谢我
86356,其实你不用那么在意
86357,我只要能帮到你就已经很高兴了
86363,没事
86364,你想说什么就说
86365,我不介意
86367,在这说不合适吧
86368,要不然晚上咱俩下班
86369,找个地方请我喝一杯
86370,我请你喝也行
86375,你说我听着
86416,事故现场对伤者的处理干的漂亮
86417,曾主任都赞不绝口
86418,没看出来
86419,一个半吊的实习生其实是一高手
86422,程老师你过奖了
86423,主任也过奖了
86606,为什么
86621,Me too
86696,即使像今天乱成这样
86697,我也一点都没有要离开小麒的意思
86698,我们俩之间听起来很可笑的誓言是发自内心的
86700,有一点点怕
86706,从我孩子的嘴里能够讲出这番话
86707,还真放心了
86708,妈妈很欣慰
86749,这么好又漂亮的媳妇上哪找去
86750,你 看尤其笑起来那么漂亮
86751,你看尤其笑起来那么漂亮
86753,反正你知道就好
86754,你准备以后怎么报答我啊
86772,我一个月就让你妈给我打5星好评
86787,我说你不许笑
86788,我也挺纳闷的
86789,我一直在琢磨到底是谁取的
86790,我也不知道
86804,心情的心 你看
86805,我知道你这个反应
86817,童童 你跟我上去
86864,我什么星座的
86865,您几月份生的
86868,处女座
86895,再见
86901,接下来该干嘛
86902,我想想
86903,你妈说我不能先坐床
86905,我
86952,你想我没有 我好想你
86959,别不高兴了
86960,那什么
86961,我给你准备的一个惊喜
86962,就夹在那本36计里头
86963,你去看看
86986,谢谢袁老师
87104,是吗
87112,我得感谢上天让我碰到了你
87219,我跟你说
87220,我今天找你来
87221,有好事
87229,我跟你说
87230,我上次不从那拿了5万块钱吗
87231,我不是说投资吗
87232,你猜怎么着
87235,120
87236,这是红利 多的
87237,我拿着我还得投资
87238,这给你
87246,你自己买瓶好酒
87247,只当我孝敬您的
87253,脸歪了
87254,植物人医院里躺着
87255,我看他去
87283,咱这不挣点钱
87284,我在外面吃龙虾
87288,当然 当然买
87292,一会我就把钱给你汇过去
87293,等着拜拜
87373,关门睡觉
87374,不关门怎么睡觉
87380,来赶紧睡觉
87425,媳妇我发现你的反应太快了
87426,我都憋不住了
87427,是刚才我都笑场 你爸突然问我我都蒙了
87428,不知道该怎么回答了
87429,是你笑场 我也憋不住
87430,差点就穿帮了
87439,要不然我们可以去远一点
87463,因为港澳通行证最快也得7天才能办完
87464,到那个时候我们都已经回来了
87465,对不对
87466,是不是聪明
87467,是不是 亲我一下
87475,人家给你免费升级了一个蜜月套房
87485,正好 中午咱们旁边酒店自助餐98一位
87492,小点声 隔墙有耳 不说了吗
87493,国家级的机密
87499,要不要奖励一下
87500,我吃点亏 来
87501,好了
87519,这个事情就包在我身上
87520,重担就压在你弱小的肩膀上了
87521,拜托
87522,好的
87555,规矩点
87560,我是他们俩的妈
87561,想把我给甩了
87562,门都没有
87563,从一过门开始我就告诉李闻雨了
87564,我是干什么的
87565,我干了28年的老警察了
87566,跟我玩这套小把戏
87567,他还嫩了点
87568,知道吧
87572,歇什么歇
87573,我还没去过
87574,不是吧
87575,咱们之前去过一次是吧
87578,你说你不带我去
87579,儿子们出去旅游还不带我去
87580,你们想怎么着 我跟他们去
87581,等于是我照顾他们俩知道吗
87588,我给你说 儿媳妇就相当于犯人
87611,感觉多可爱
87612,我一看你跟我撒娇
87613,我突然想起了一奇招
87652,真的
87657,你说干什么
87658,你最拿手的那是什么
87659,来
87666,就是这个原因
87667,所以你的写
87672,就写
87676,你不懂
87681,我爸这字现在越写越好了
87718,我就喜欢诚实的孩子
87719,你这样就非常好
87771,水就不用倒了大姐
88034,但我属于债多了不愁型
88039,我不得不在由衷的说一遍
88040,我这辈子除了从娘胎里出来
88041,就是把你李闻雨给娶了
88043,这就是我最正确的一件事
88044,我就知道
88046,我知道 上班去吧
88047,老婆你真好
88048,这大蒜特别好吃
88049,来尝一个
88113,我都会百分之百的支持你
88114,但是生活费的事你不用再担心了
88115,你老公我赚的钱就是给老婆花的
88116,我童小麒这辈子最大的己任就是赚钱给老婆花
88216,不要说了
88217,所以你就是一个会赚又会花的人
88222,心肝 麻烦你帮我挑一下
88223,你看哪一个比较适合好看
88224,我喜欢这件 这个颜色好嫩
88226,就觉得好像衬的皮肤挺白的
88227,还有这件 有亮片的在前面
88228,你觉得这个
88230,你觉得我穿了哪个比较好
88240,哪有隆重
88242,换给你看
88243,我才不信
88291,你身后有一个我 我撑着你
88292,对
88314,还有我觉得小麒你的眼光还挺好的
88315,我蛮喜欢他的
88316,虽然跟他认识的时间不是很长
88317,可是我感觉得到他是一个很真很透明很坦白的一个孩子
88318,你知道吗
88319,所以你比较好相处
88322,小麒对我特别好
88323,每次遇到什么事情的时候他都会护着我
88325,那就好
88326,妈妈就放心了
88349,救命
88350,太香了
88351,是你做的吗
88352,我可以吃了吗
88353,我告诉你
88354,这绝对是全世界最好吃的咖喱鸡饭
88356,一点都不夸张
88357,你绝对有职业的水平
88358,你相信我为什么
88359,因为我是开餐厅的
88360,所以我说好吃他肯定好吃
88418,所以今天我要在这犒劳犒劳
88420,因为现在你老公是大款了
88422,升什么级走吃饭
88430,我有我的办法
88509,再也不济 咱还有36计
88609,咱们可以先斩后奏
88639,因为我尊敬您
88640,所以叫你老爷
88687,怎么样
88688,感觉不错
88689,我跟你说
88734,我在西北 西北风可可大的 吹到脸上跟刀刮一样
88736,狼肯定有
88737,我是一只来自西北的狼
88748,每天早上起来对着山对着沙漠对着海唱歌的 身体也好了
88749,我跟您说您这小样还真不是我的对手
88750,不信咱俩比试比试
88751,我是搞文艺的
88804,脑袋是包的男人
88805,帅上加帅
88841,有没有把我交代你的事情给忘了
88923,我跟你说 我在这都已经是常客了
88924,老炊跟我都混成亲人了
88926,这就说来话长了
88927,说 继续说
88932,你看篮球、田径、足球 我个个都玩得转
88933,而且不是我吹牛
88934,很多项目我都可以达到国家级运动员水平
88935,你是没没见过
88948,你鸡腿吃不了了吧
88998,我看你这样全都是闲的
88999,咱要是有一小子
89000,你这会肯定不会惦记林妙妙
89008,你现在马上出去给他买个电话卡
89015,我跟你说这只要进了班委
89016,就说明没有被边缘化
89017,这就是好事
89020,你赶紧在你的电话备忘录里记一下
89021,明天给娃买个电话卡
89024,每当坐在话筒前
89025,我的声音顺着电波
89026,飘飘扬扬
89027,抚摸校园的每一个角落
89034,我看到同学们那些疲惫艳羡哀婉的目光的时候
89036,当我面对空荡荡的食堂和澡堂的时候
89037,我只有一种整片鱼塘都被我承包了
89038,的错觉
89041,你是没看见 你走之后背后的老赵 那无可奈何又无计可施的眼神
89042,那可是学校的规定
89150,成为朋友
89154,赶紧藏好
89155,不然被发现了
89168,我妈烧菜可好吃
89170,你带的什么
89174,你想吃吗
89175,咱们一起吃
89176,是你妈妈做的吗
89177,对了 给你带了酸奶
89178,抹茶味的酸奶 最配你这寿司了
89180,比较高级
89193,不仅是荤素搭配
89205,我以后所有好吃的东西
89340,真的是出场自带BGM 你是没见过 哥在那篮球场上一亮相
89358,不过话说你脑子够好使的了
89359,而且还这么专注
89361,跟你爷爷和昱文叔叔一个样
89438,我就等着你干翻钱三一
89442,不错
89443,真不错
89444,你看你这几次的数理化成绩都紧紧咬着钱三一
89445,非常不错
89452,老师你看这状元一年就出一个我创造的全市纪录
89453,快三年了都没人能破
89454,你说说哪个厉害
89455,对不对
89520,你怎么忍到现在
89548,江天昊人真好
89604,花生酱味的
89674,这基因多好
89696,儿子
89697,老师来了吗
89699,还没来
89702,老师很重要的
89703,你的成绩都是老师给予的
89704,对吧
89705,是这屋
89880,但你遗传了我画画的天分
89964,儿子 这运动物理学可不是一般人能弄得了的
89965,你这跟爱因斯坦属于一样
90051,你教教我 练不成十万伏 五万我也能击退对方
90069,这能一步到位就好了
90072,绝不止步于一次
90075,她要能保持在第三名
90076,也真不好说了
90077,我还得好好准备
90078,万一优秀家长之间相互交流
90079,我也得言之有物
90080,怎么教育的孩子是吧
90158,我总结出一套打法
90159,你想不想知道
90161,我称之为学生应对家长盘查成绩之技巧性回答
90162,首先千万不要等他们问
90163,一定要主动汇报
90164,你一主动在心理上就占了优势
90166,其次汇报顺序也很重要
90167,坚持打一个巴掌给一个甜枣的原则
90168,Understand
90176,我觉得我也是文科星球的
90177,咱们是亲戚
90180,我们是邻居
90210,以前江州一中有个男生为了爱情选了文科最后考了文科状元
90211,这一幕该不会在我身上重现
90218,我就是听的太认真了
90235,我就是很好奇
90236,他一个男生为什么身上却有一股奇香
90237,奇香
90277,我这盼星星盼月亮赶紧分到你们文科班去
90315,我也不知道他就成我们班主任了
90318,现在学校里还流传着校长三顾茅庐
90319,请他出任学校教务处主任而被他拒绝的故事
90326,我管他谁屋里得 只要是落在我手里
90327,我就让他知道盐是打哪儿咸
90328,醋打哪儿酸得 出来混迟早要还
90343,我要把钱三一这头金毛吼给你训成乖乖的大金毛犬
90351,我这是替天行道
90352,我帮你灭灭他身上骄娇二气
90353,明天为师就要给他来个下马威
90384,对了
90466,要么是像我这种有天赋的
90487,很好
90488,你就这样继续替本宫看住了
90489,绝对不允许任何雌性靠近我们一一半步
90492,我跟你说
90493,这汤汁泡饭
90494,我就能吃下一碗米饭
90495,我准备写一篇广播稿
90496,狠狠的赞美他们一下
90497,改天咱两一起播
90508,一会应该没人领了 我再拿一盒没事吧
90521,荤素搭配
90522,营养齐备
90523,真的太好吃了你来点
90537,你看 况且我对我们一一还是习惯于仰望
90550,你看我画的多传神
90551,脖子底下全是腿
90553,你别说你这幅画要是把这货挡上就非常完美了
90572,去了 我们一一何止是区区
90621,你有没有看过钱三一的手
90622,我发现其实我是一个手控
90623,我就特别喜欢看男生这种修长有力
90624,指甲又修的特别干净的手
90631,带人进去也行
90632,但是得约法3章
90641,我为了你可是触犯了广播站的天条
90642,你就给我一包
90692,还是很有气概的
90698,没想到犯了这么大的错误
90699,只读遍检查就过关了
90733,这学期刚过了一半
90734,咱们先攒着
90735,等这学期结束了一把兑现
90748,我只能告诉你
90750,所以请你们女生务必要做好防护工作
90751,不然会把你们烫伤的
90752,到时候现场能着的全着
90788,不是你听我说
90789,你看你爱吃我也爱吃
90791,真是巧了
90807,你刚说什么
90809,你要我微信干什么
90810,女孩子的微信是不能随便给人的
90821,小旗
90822,没给妈妈发消息
90823,我以为你还没到家
90825,专门
90826,让周阿姨做的 你尝尝 不行你得先洗手
90827,先洗手
90828,你等着我给你盛碗汤
90932,怎么样
90933,你要是早早的把进步奖发给他
90934,他就不会憋着这股劲了
90975,我第一反应就是你这表情
91028,也就是个78 还历史新高
91051,这次语文考了112分
91052,真棒
91053,是吧
91083,妙妙
91084,我家也有一个一模一样的 早知道你妈妈在 我就不来了
91101,我们这样能天天混在一起了
91102,还好我妈给我报了个补课班
91124,对
91127,他就是专门画这些手账的
91128,这种已经他出了好几本书了
91138,我们上次还说你要是在就完美了
91258,其实我在学校也是很多粉丝的
91375,对了
91376,妈差点忘了你的生理期快到了
91386,没有
91387,看你们交情
91389,钱三一 5百 邓小琪八百 江天昊1000
91397,清水出芙蓉的
91822,你好
91825,我 我 我约你
91828,这花送你
92084,还是穿婚纱的感觉最好
92407,丁香
92408,我还有个问题要问你
92532,来来来 闷了闷了 怎么样 怎么样
92533,过瘾吗
92534,过
92535,有没有点燃烧的感觉
92537,像不像你自己现在的心情
92538,像
92540,燃情百加得
92699,可你还是把工作辞了
92700,说明你在改变呀
92702,我心甘情愿
92704,伤害越深
92705,爱得就越深
92827,坚决不爱自己不爱的
92828,什么强扭的瓜就能让它甜了
92829,咱们精诚所至
92830,我还就不相信有一天你不会爱上我
92956,你放心吧
92957,我以后再也不会了
92958,真的
92959,坚强
92960,出发
92961,出发
93496,您看这布局 多合理呀
93501,臭小子
93502,行啊你
93518,那是啊 我身为新一代的北京青年
93519,也不能光花国家的钱呀
93520,也得为国家干点事吧
94020,你们俩好上了
